"event_id","disaster_type","location","severity_level","estimated_damage","affected_population"
12459,"Wildfire","Chile",8,10456199.99,40712
12463,"Wildfire","USA",8,6836758.12,50460
12473,"Flood","Indonesia",8,7251908.91,50240
12474,"Hurricane","Indonesia",8,5350378.75,28862
12483,"Drought","Philippines",8,1157043.48,21083
12487,"Flood","USA",8,6087204.81,30351
12488,"Flood","Italy",8,2423955.86,36094
12490,"Wildfire","Japan",8,5976018.25,44762
12497,"Earthquake","Italy",8,4679499.11,48298
12498,"Volcanic Eruption","Indonesia",8,6228879.98,44836
12506,"Landslide","Italy",8,6757216.5,31622
12512,"Earthquake","Indonesia",8,4012245.63,34924
12520,"Earthquake","Turkey",8,5401309.33,42657
12527,"Flood","India",8,4000074.89,39508
12533,"Volcanic Eruption","USA",8,3805722.39,44640
12561,"Earthquake","Chile",8,7363052.72,36178
12568,"Flood","USA",8,1204401.5,16760
12584,"Earthquake","Philippines",8,10067133.17,37552
12590,"Wildfire","Turkey",8,5187976.92,27817
12591,"Hurricane","Turkey",8,6539210.52,33181
12592,"Hurricane","India",8,1750429.39,31463
12604,"Volcanic Eruption","Italy",8,2919509.52,30824
12606,"Wildfire","Indonesia",8,5126935.37,37028
12610,"Drought","Japan",8,3199335.35,56683
12652,"Flood","India",8,7452663.89,45460
12658,"Flood","Italy",8,4129191.4,30506
12678,"Wildfire","India",8,11938839.64,47559
12680,"Volcanic Eruption","Indonesia",8,9971880.31,33499
12687,"Drought","Indonesia",8,7577042.94,27990
12707,"Landslide","India",8,13508076.49,47476
12714,"Hurricane","Chile",8,3802249.31,34962
12729,"Flood","Indonesia",8,8876266.0,36451
12760,"Wildfire","Philippines",8,4507697.67,46152
12780,"Volcanic Eruption","Italy",8,11504653.76,41837
12823,"Wildfire","Turkey",8,1467226.72,20785
12838,"Wildfire","Japan",8,4157393.86,39630
12843,"Volcanic Eruption","USA",8,8098713.59,47581
12846,"Earthquake","Indonesia",8,12557043.74,50154
12867,"Drought","Indonesia",8,7189524.81,31576
12871,"Landslide","Japan",8,9969853.59,43352
12872,"Volcanic Eruption","Indonesia",8,4477232.72,38676
12879,"Earthquake","Italy",8,8171433.87,41248
12898,"Wildfire","India",8,9803523.9,43609
12910,"Flood","Philippines",8,3782426.28,35521
12919,"Earthquake","Philippines",8,2101206.02,34961
12921,"Landslide","Turkey",8,10784400.36,45008
12938,"Hurricane","Turkey",8,3097897.62,23877
12939,"Drought","Chile",8,4734517.24,34260
12949,"Drought","Chile",8,11263123.5,53845
12964,"Drought","Indonesia",8,4319854.77,46217
12965,"Volcanic Eruption","India",8,5008575.53,34077
12967,"Landslide","Philippines",8,4581731.96,29603
12968,"Drought","Chile",8,10335993.81,36542
12976,"Landslide","Turkey",8,6091246.12,37415
12979,"Flood","Indonesia",8,10559538.71,42089
12986,"Flood","India",8,8178260.18,43434
12999,"Landslide","India",8,9064015.0,49888
13012,"Earthquake","Japan",8,9586329.71,57910
13043,"Wildfire","Italy",8,12814226.21,52012
13078,"Volcanic Eruption","Indonesia",8,3641845.09,47137
13098,"Earthquake","Japan",8,8376737.55,37474
13106,"Earthquake","India",8,8635550.88,55444
13117,"Volcanic Eruption","Turkey",8,4940028.13,19414
13120,"Earthquake","Chile",8,9575715.08,50069
13122,"Hurricane","Italy",8,3165630.35,36835
13143,"Drought","India",8,7518706.9,38202
13171,"Hurricane","Chile",8,10333030.1,39017
13172,"Wildfire","Italy",8,2602044.52,32119
13184,"Volcanic Eruption","Chile",8,5991432.47,40748
13186,"Drought","India",8,6507102.85,44392
13190,"Volcanic Eruption","Italy",8,6523953.78,45865
13192,"Hurricane","India",8,11748309.68,40197
13196,"Volcanic Eruption","Turkey",8,7682937.78,31077
13198,"Drought","Japan",8,2708525.35,36536
13208,"Wildfire","India",8,10825017.65,39578
13237,"Volcanic Eruption","Japan",8,7906843.03,53572
13240,"Volcanic Eruption","Chile",8,14381827.19,50214
13245,"Earthquake","Italy",8,3189698.77,36588
13255,"Volcanic Eruption","USA",8,1213054.56,21199
13261,"Drought","Indonesia",8,4960425.1,42224
13264,"Flood","Italy",8,3261488.68,40142
13271,"Hurricane","Indonesia",8,6656911.64,30316
13295,"Volcanic Eruption","Japan",8,2369633.94,45859
13305,"Wildfire","Chile",8,7714458.77,34375
13307,"Earthquake","Philippines",8,6324323.96,47286
13324,"Hurricane","Chile",8,11722887.05,40120
13325,"Flood","Turkey",8,7467814.1,43753
13338,"Earthquake","USA",8,6982879.97,39000
13341,"Landslide","India",8,13147274.68,55733
13343,"Hurricane","Indonesia",8,9356893.1,42671
13351,"Volcanic Eruption","Japan",8,8272779.36,59567
13353,"Drought","Chile",8,3670860.47,28276
13358,"Earthquake","Turkey",8,4950831.08,47631
13359,"Earthquake","USA",8,10564780.21,49070
13368,"Flood","Philippines",8,9474948.18,38041
13375,"Wildfire","Italy",8,3357349.56,33994
13380,"Landslide","India",8,8030036.15,42577
13383,"Flood","Chile",8,6414519.16,39730
13404,"Wildfire","USA",8,3917424.61,48946
13408,"Volcanic Eruption","Turkey",8,5316907.46,32900
13415,"Hurricane","USA",8,6973743.44,45005
13424,"Volcanic Eruption","Italy",8,7921833.25,46477
13436,"Flood","Japan",8,11431075.14,47032
13444,"Volcanic Eruption","Chile",8,5348614.51,49063
13456,"Drought","Philippines",8,3938011.41,35225
13485,"Hurricane","USA",8,8478031.08,37649
13488,"Flood","Philippines",8,9250551.21,37763
13495,"Hurricane","India",8,6569534.61,30056
13510,"Wildfire","Turkey",8,8431545.15,35824
13549,"Drought","Chile",8,13187643.19,48456
13555,"Flood","Turkey",8,11064463.33,38725
13558,"Drought","Turkey",8,3930284.95,40306
13572,"Earthquake","Italy",8,8394225.62,44273
13586,"Landslide","Italy",8,11374697.39,39066
13600,"Drought","Japan",8,9180082.01,40418
13611,"Volcanic Eruption","Turkey",8,3102318.05,35859
13629,"Wildfire","USA",8,13397310.71,46921
13644,"Drought","Italy",8,8363034.05,40656
13645,"Hurricane","USA",8,2225616.13,32736
13675,"Wildfire","USA",8,2332287.65,25436
13681,"Drought","Philippines",8,4875034.63,40353
13691,"Flood","Indonesia",8,11144960.36,40802
13699,"Wildfire","Japan",8,3426641.39,31267
13719,"Drought","Japan",8,2302129.68,39539
13725,"Earthquake","India",8,4314405.03,45528
13726,"Landslide","Chile",8,11357574.52,42842
13766,"Volcanic Eruption","Japan",8,8095637.92,39529
13777,"Volcanic Eruption","Indonesia",8,2591163.95,44061
13790,"Earthquake","Italy",8,9390067.53,42063
13799,"Drought","USA",8,9446607.82,45137
13803,"Volcanic Eruption","Indonesia",8,6220541.65,31490
13806,"Volcanic Eruption","Chile",8,4264552.58,20113
13833,"Flood","India",8,3770945.13,32599
13842,"Wildfire","Philippines",8,9048447.53,51195
13853,"Wildfire","Japan",8,9709024.96,39360
13859,"Drought","India",8,6853772.9,36267
13894,"Volcanic Eruption","Japan",8,3242947.62,49871
13903,"Volcanic Eruption","Turkey",8,13234102.03,48109
13909,"Volcanic Eruption","Indonesia",8,3423169.06,45689
13913,"Earthquake","Turkey",8,6250953.48,43701
13916,"Landslide","Chile",8,6110919.14,33413
13917,"Drought","Indonesia",8,8531999.16,35686
13921,"Flood","India",8,7291393.49,45471
13926,"Wildfire","Philippines",8,3665292.91,26306
13931,"Wildfire","Philippines",8,4995574.43,40500
13946,"Hurricane","Italy",8,11440057.77,39812
13972,"Drought","India",8,3638377.4,32366
13973,"Volcanic Eruption","USA",8,2291396.33,33308
13979,"Earthquake","Turkey",8,2383304.17,44016
13984,"Earthquake","Philippines",8,2309900.84,45003
13997,"Wildfire","India",8,13423600.58,45863
14012,"Hurricane","Chile",8,4451632.89,59034
14033,"Drought","India",8,9937388.54,43654
14035,"Flood","India",8,8134379.06,46084
14039,"Volcanic Eruption","Turkey",8,8850012.05,34133
14058,"Flood","India",8,5013954.0,30544
14062,"Drought","India",8,8577970.83,34055
14064,"Hurricane","USA",8,7978036.6,43765
14067,"Drought","Chile",8,12249355.23,41324
14078,"Landslide","Indonesia",8,3479625.82,37510
14102,"Hurricane","Chile",8,9592966.87,51781
14120,"Landslide","Philippines",8,7171019.25,41241
14131,"Flood","Japan",8,4463186.87,48655
14137,"Wildfire","Chile",8,12296647.49,41369
14141,"Earthquake","Italy",8,1818314.18,35927
14150,"Flood","USA",8,3732980.82,47454
14153,"Drought","Italy",8,11003485.32,46993
14163,"Landslide","Chile",8,2645340.25,33325
14172,"Earthquake","Philippines",8,2111804.67,41376
14177,"Drought","Chile",8,4843794.69,33304
14179,"Drought","Chile",8,6148905.47,35220
14204,"Drought","Italy",8,12371734.22,41897
14227,"Earthquake","Turkey",8,6697342.92,39014
14230,"Wildfire","Chile",8,3675333.44,54748
14273,"Drought","India",8,5520256.32,43481
14278,"Volcanic Eruption","Chile",8,6691013.87,36898
14279,"Flood","Philippines",8,4363110.54,34684
14304,"Flood","India",8,8989913.16,35310
14310,"Landslide","India",8,2111999.44,33607
14329,"Wildfire","Italy",8,3250167.41,55026
14341,"Landslide","Japan",8,3284344.66,40149
14344,"Landslide","Philippines",8,4556166.68,52477
14349,"Flood","India",8,7179987.28,34178
14371,"Drought","India",8,4687952.8,42192
14372,"Earthquake","Indonesia",8,5559309.82,26367
14373,"Earthquake","Turkey",8,7615869.3,28418
14409,"Flood","Philippines",8,5490849.28,37415
14417,"Wildfire","USA",8,5334714.92,40153
14425,"Flood","Italy",8,4208005.61,37632
14428,"Drought","Indonesia",8,2317124.71,36064
14451,"Drought","Indonesia",8,2866398.45,40335
14462,"Landslide","Japan",8,7396944.69,37857
14466,"Volcanic Eruption","Chile",8,8936803.67,32844
14508,"Earthquake","India",8,6542488.58,28699
14515,"Wildfire","Turkey",8,8182491.67,49834
14526,"Landslide","India",8,3522821.4,25244
14528,"Drought","Philippines",8,2354229.33,37119
14583,"Flood","Italy",8,7660639.7,54333
14594,"Earthquake","USA",8,5854308.5,39511
14600,"Volcanic Eruption","USA",8,9065595.42,34651
14604,"Hurricane","India",8,1278952.32,18674
14614,"Landslide","India",8,7107437.12,29080
14619,"Hurricane","Japan",8,9472816.25,47947
14640,"Earthquake","Chile",8,7211990.59,25099
14656,"Hurricane","Indonesia",8,9013801.22,39983
14662,"Drought","Turkey",8,4433912.02,55652
14673,"Landslide","Chile",8,6288402.91,48591
14678,"Hurricane","Philippines",8,8122146.25,43536
14679,"Hurricane","Italy",8,8311056.41,44099
14693,"Earthquake","USA",8,6976155.78,51409
14704,"Wildfire","Turkey",8,10209122.96,39684
14709,"Earthquake","USA",8,10472113.94,37544
14718,"Hurricane","Philippines",8,2197239.18,34676
14727,"Earthquake","Chile",8,11548206.28,49437
14728,"Earthquake","Japan",8,5377288.77,31530
14735,"Hurricane","India",8,6025465.76,40644
14745,"Wildfire","Philippines",8,5922906.16,33219
14750,"Landslide","Turkey",8,9478067.06,41109
14760,"Flood","India",8,9358719.26,40548
14765,"Flood","Chile",8,5123243.18,54350
14785,"Hurricane","USA",8,13169717.66,43990
14787,"Landslide","Philippines",8,4856837.15,35088
14789,"Earthquake","Japan",8,6537873.68,36155
14802,"Flood","Italy",8,10237584.8,44622
14813,"Hurricane","Indonesia",8,11513260.26,46182
14833,"Drought","Philippines",8,5070581.98,24812
14837,"Earthquake","Japan",8,10182732.63,52032
14853,"Drought","USA",8,6554037.97,30400
14856,"Flood","Turkey",8,13311571.49,48864
14859,"Volcanic Eruption","Philippines",8,3107906.5,37642
14867,"Wildfire","Japan",8,7742352.75,38370
14889,"Wildfire","Indonesia",8,3420254.46,39455
14893,"Hurricane","Chile",8,11566630.56,43320
14904,"Earthquake","Philippines",8,6324559.66,38804
14911,"Flood","Japan",8,11648927.99,41064
14945,"Flood","Italy",8,9505326.58,36035
14959,"Hurricane","USA",8,4586325.68,34813
14989,"Drought","Philippines",8,5126483.64,36258
14991,"Earthquake","Japan",8,4789663.84,38254
15018,"Wildfire","Japan",8,3937628.77,44807
15039,"Drought","India",8,7679100.35,32491
15045,"Earthquake","Japan",8,6827098.13,39043
15068,"Earthquake","Japan",8,5010832.31,34257
15069,"Wildfire","Italy",8,7745680.38,53150
15114,"Hurricane","Italy",8,4725986.67,36557
15116,"Landslide","Philippines",8,4588276.25,42739
15127,"Volcanic Eruption","Chile",8,6344230.64,44649
15141,"Landslide","Chile",8,4196306.56,37204
15159,"Drought","Japan",8,4508695.89,34075
15170,"Drought","Philippines",8,10692399.0,52189
15179,"Earthquake","Chile",8,9376652.7,31956
15204,"Drought","India",8,1480669.65,25895
15208,"Flood","India",8,6100399.63,49396
15221,"Flood","USA",8,10222866.7,43264
15235,"Flood","Philippines",8,9724952.38,33373
15247,"Wildfire","Philippines",8,3745573.16,42708
15252,"Drought","Turkey",8,12172175.74,45036
15256,"Wildfire","Italy",8,4760250.48,38887
15269,"Wildfire","Philippines",8,3616723.04,37953
15288,"Volcanic Eruption","Chile",8,4662935.36,39721
15294,"Earthquake","Japan",8,5117569.6,43375
15306,"Earthquake","Philippines",8,7309622.3,33346
15308,"Hurricane","Indonesia",8,5014115.26,36325
15310,"Volcanic Eruption","Indonesia",8,2093349.31,40949
15312,"Drought","Chile",8,14807091.72,51165
15329,"Drought","Philippines",8,10658570.38,50925
15339,"Earthquake","USA",8,8970564.01,43227
15341,"Hurricane","Chile",8,9775743.74,34812
15345,"Flood","USA",8,5314880.0,36883
15351,"Drought","Chile",8,3314696.11,32556
15369,"Landslide","Indonesia",8,9584369.31,35337
15372,"Landslide","Philippines",8,2967074.53,43550
15404,"Volcanic Eruption","Indonesia",8,3720356.9,33748
15407,"Volcanic Eruption","USA",8,9255650.09,34037
15413,"Volcanic Eruption","Italy",8,4327930.53,42413
15416,"Wildfire","Indonesia",8,11040530.15,46452
15426,"Volcanic Eruption","Indonesia",8,6165140.56,41575
15435,"Flood","USA",8,9010065.41,42099
15440,"Flood","India",8,14807020.85,50007
15448,"Flood","Philippines",8,11103004.92,38908
15455,"Volcanic Eruption","Indonesia",8,3092631.75,54891
15470,"Landslide","Indonesia",8,9940695.44,37137
15476,"Hurricane","Chile",8,10422747.68,36531
15479,"Hurricane","Japan",8,4521658.77,47263
15480,"Drought","Italy",8,2319197.62,31152
15484,"Volcanic Eruption","USA",8,10672273.03,40218
15487,"Volcanic Eruption","Chile",8,4280945.19,35523
15504,"Drought","Italy",8,9289062.0,39568
15508,"Landslide","Japan",8,6014737.0,39757
15519,"Earthquake","Philippines",8,4919457.8,29011
15528,"Hurricane","Italy",8,8922593.4,41279
15530,"Wildfire","Chile",8,6330815.61,41939
15531,"Hurricane","Chile",8,5703885.64,42788
15536,"Hurricane","Turkey",8,5589207.43,29677
15573,"Hurricane","India",8,4168597.58,42665
15578,"Hurricane","Italy",8,7697166.64,36195
15580,"Landslide","Indonesia",8,7081888.69,50693
15599,"Earthquake","India",8,2903344.96,47569
15600,"Hurricane","Philippines",8,7487629.26,52301
15602,"Hurricane","India",8,2547401.55,33530
15607,"Drought","Indonesia",8,9398464.91,49688
15619,"Landslide","India",8,2868539.83,16594
15627,"Flood","Chile",8,6590680.16,38891
15636,"Flood","USA",8,6579784.74,24744
15646,"Flood","India",8,4084588.64,35810
15665,"Earthquake","Turkey",8,3084607.6,37732
15668,"Volcanic Eruption","USA",8,12847022.75,44265
15670,"Drought","Chile",8,3104149.29,35722
15676,"Landslide","Japan",8,1869200.43,29547
15681,"Volcanic Eruption","Turkey",8,14108044.9,52521
15682,"Wildfire","Chile",8,10397085.05,44784
15685,"Earthquake","Japan",8,2678476.73,38251
15707,"Earthquake","India",8,4929826.19,34309
15716,"Wildfire","Italy",8,4491561.07,40798
15721,"Hurricane","Indonesia",8,7625291.08,41762
15726,"Volcanic Eruption","Indonesia",8,9319246.22,34640
15729,"Drought","Indonesia",8,8052021.45,58348
15732,"Wildfire","Turkey",8,6545245.39,43079
15734,"Flood","Japan",8,4764456.51,41284
15740,"Flood","USA",8,9110029.17,44084
15744,"Earthquake","Philippines",8,6669760.74,38750
15750,"Landslide","Italy",8,2949547.29,43254
15754,"Earthquake","Indonesia",8,12794295.92,44818
15770,"Hurricane","Japan",8,3553417.77,46550
15776,"Flood","Indonesia",8,1817357.3,32465
15783,"Flood","Turkey",8,12397124.87,51012
15798,"Flood","Turkey",8,7040416.14,41802
15800,"Volcanic Eruption","Chile",8,5515326.01,38714
15802,"Landslide","India",8,6048909.5,51219
15804,"Earthquake","Indonesia",8,11742803.88,46509
15815,"Hurricane","Philippines",8,2566373.1,49455
15849,"Flood","Japan",8,8723665.32,39130
15860,"Drought","Turkey",8,10300036.23,42565
15884,"Flood","Indonesia",8,4805126.32,36819
15902,"Hurricane","Italy",8,1602762.73,25198
15904,"Hurricane","Italy",8,3687074.26,48516
15941,"Drought","USA",8,6090812.22,32903
15968,"Drought","Philippines",8,4742452.05,34273
15980,"Landslide","Japan",8,7607873.84,36739
15986,"Flood","Japan",8,1824649.6,27366
15988,"Drought","Turkey",8,7244658.22,45901
15996,"Earthquake","Indonesia",8,8803827.44,40988
16001,"Hurricane","Indonesia",8,11035554.65,44458
16054,"Volcanic Eruption","Italy",8,3970688.21,43456
16073,"Flood","Indonesia",8,1419802.0,28029
16074,"Drought","Japan",8,6790991.34,40637
16093,"Flood","Chile",8,5737854.46,27684
16101,"Hurricane","Indonesia",8,14394645.78,49937
16104,"Flood","Italy",8,10569385.43,46278
16114,"Wildfire","India",8,2945219.49,44711
16139,"Flood","Indonesia",8,3311512.7,24216
16146,"Wildfire","Indonesia",8,9412990.34,45339
16148,"Volcanic Eruption","India",8,2721514.11,48286
16170,"Landslide","USA",8,9138285.79,53896
16171,"Hurricane","USA",8,6092298.43,38178
16199,"Landslide","India",8,5709218.69,33164
16202,"Hurricane","Chile",8,3096318.24,41561
16206,"Flood","USA",8,2593131.31,34010
16216,"Volcanic Eruption","India",8,7038088.19,45348
16218,"Drought","Chile",8,8357712.09,37277
16228,"Drought","Japan",8,7035616.88,26057
16240,"Landslide","Italy",8,9382142.65,45803
16254,"Hurricane","Japan",8,5453973.19,37494
16257,"Drought","Indonesia",8,10819982.68,48123
16258,"Landslide","Turkey",8,2942923.49,44921
16294,"Earthquake","USA",8,8342168.08,36736
16315,"Landslide","Italy",8,3324602.49,30493
16321,"Wildfire","Italy",8,11287980.46,49445
16327,"Wildfire","India",8,7576333.19,39860
16353,"Volcanic Eruption","Italy",8,3657338.42,31113
16358,"Wildfire","Turkey",8,10049506.3,42340
16361,"Hurricane","Chile",8,10189784.58,40848
16367,"Earthquake","Indonesia",8,2370752.42,13899
16373,"Flood","Japan",8,6839166.62,34285
16413,"Landslide","USA",8,11035774.18,40041
16417,"Landslide","Chile",8,2796647.87,44750
16419,"Landslide","Indonesia",8,10739063.58,45929
16425,"Landslide","Turkey",8,12628784.3,46951
16432,"Hurricane","Japan",8,7009354.84,42301
16434,"Earthquake","USA",8,9570007.79,34655
16441,"Volcanic Eruption","Turkey",8,7703544.97,42636
16452,"Drought","Philippines",8,2273131.97,33423
16478,"Earthquake","USA",8,6589606.73,42417
16493,"Flood","India",8,6744428.44,42937
16502,"Volcanic Eruption","Italy",8,7652660.61,36411
16506,"Drought","USA",8,7580152.8,33338
16512,"Hurricane","Indonesia",8,10767880.13,43508
16514,"Volcanic Eruption","USA",8,6548762.29,27440
16515,"Wildfire","India",8,4145869.11,44456
16518,"Hurricane","Indonesia",8,10504202.1,42579
16530,"Landslide","India",8,5183503.56,39786
16543,"Volcanic Eruption","Turkey",8,1437614.28,21455
16544,"Flood","Chile",8,7530294.51,34020
16557,"Volcanic Eruption","Italy",8,2459743.29,45975
16560,"Earthquake","Italy",8,3650071.86,40394
